trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1592,False,"{'a': 0.1, 'e': 0.20351816809021314}",20,15,-0.49395933896687794,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1593,False,"{'a': 0.1, 'e': 0.20331475164729576}",20,10,19.07094326534339,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 0.1, 'e': 0.20311153851914698}",20,9,-8.67064133831526,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
1595,False,"{'a': 0.1, 'e': 0.20290852850255364}",20,16,7.731076548166458,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'a': 0.1, 'e': 0.2027057213945057}",20,10,19.015714335686962,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1597,False,"{'a': 0.1, 'e': 0.20250311699219606}",20,16,6.1261876448715915,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1598,False,"{'a': 0.1, 'e': 0.20230071509302028}",20,12,16.93906256439624,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1599,False,"{'a': 0.1, 'e': 0.20209851549457644}",20,3,26.075623946379565,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'a': 0.1, 'e': 0.20189651799466496}",30,8,20.51074456284485,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1601,False,"{'a': 0.1, 'e': 0.2016947223912883}",35,9,42.03440876414528,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
1602,False,"{'a': 0.1, 'e': 0.20149312848265083}",20,10,5.372371707495748,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1603,False,"{'a': 0.1, 'e': 0.20129173606715864}",20,13,13.222083156266557,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'a': 0.1, 'e': 0.20109054494341927}",20,15,9.045917338540853,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1605,False,"{'a': 0.1, 'e': 0.2008895549102416}",20,6,23.889782184800396,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1606,False,"{'a': 0.1, 'e': 0.2006887657666356}",30,18,22.09903280415142,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1607,False,"{'a': 0.1, 'e': 0.2004881773118121}",20,8,14.075820729128779,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1608,False,"{'a': 0.1, 'e': 0.2002877893451826}",25,11,21.801115285942227,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1609,False,"{'a': 0.1, 'e': 0.20008760166635914}",20,13,11.784355723754715,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1610,False,"{'a': 0.1, 'e': 0.199887614075154}",20,3,17.188462361059976,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
1611,False,"{'a': 0.1, 'e': 0.19968782637157964}",25,11,1.8083152202410413,"{0: 11, 1: 3, 2: 0, 3: 0, 4: 0}",1
1612,False,"{'a': 0.1, 'e': 0.19948823835584828}",30,6,23.868396928323527,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1613,False,"{'a': 0.1, 'e': 0.1992888498283719}",20,0,29.87259772239045,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1614,False,"{'a': 0.1, 'e': 0.19908966058976194}",20,7,-6.194095659181839,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
1615,False,"{'a': 0.1, 'e': 0.19889067044082917}",20,7,23.722938523380144,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1616,False,"{'a': 0.1, 'e': 0.1986918791825834}",20,9,20.35116032200826,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1617,False,"{'a': 0.1, 'e': 0.1984932866162334}",35,18,26.44686455044371,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1618,False,"{'a': 0.1, 'e': 0.19829489254318652}",25,18,13.214692273532249,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1619,False,"{'a': 0.1, 'e': 0.19809669676504874}",30,16,29.213040834921667,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1620,False,"{'a': 0.1, 'e': 0.1978986990836242}",30,19,-6.420468152432862,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1621,False,"{'a': 0.1, 'e': 0.19770089930091525}",25,11,22.17279126370768,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1622,False,"{'a': 0.1, 'e': 0.19750329721912208}",20,12,16.28389953034587,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1623,False,"{'a': 0.1, 'e': 0.19730589264064258}",20,2,-0.5030070147969461,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
1624,False,"{'a': 0.1, 'e': 0.19710868536807216}",20,9,-3.820673492972112,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1625,False,"{'a': 0.1, 'e': 0.19691167520420355}",25,16,18.661633418064348,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1626,False,"{'a': 0.1, 'e': 0.19671486195202656}",20,2,-83.87685196493166,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 2}",1
1627,False,"{'a': 0.1, 'e': 0.1965182454147279}",20,11,-12.506047243733237,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
1628,False,"{'a': 0.1, 'e': 0.19632182539569104}",25,15,9.030602929023788,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1629,False,"{'a': 0.1, 'e': 0.19612560169849594}",25,10,9.90942162594963,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1630,False,"{'a': 0.1, 'e': 0.19592957412691886}",20,0,18.060034697130114,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1631,False,"{'a': 0.1, 'e': 0.19573374248493225}",35,13,3.9189076202077544,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
1632,False,"{'a': 0.1, 'e': 0.19553810657670442}",25,9,18.56464603924238,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1633,False,"{'a': 0.1, 'e': 0.19534266620659949}",20,2,31.391527476616595,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1634,False,"{'a': 0.1, 'e': 0.19514742117917702}",30,20,7.253361153674847,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1635,False,"{'a': 0.1, 'e': 0.194952371299192}",20,8,5.6781137665987345,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1636,False,"{'a': 0.1, 'e': 0.19475751637159452}",25,0,41.571782097613976,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1637,False,"{'a': 0.1, 'e': 0.19456285620152966}",30,0,19.6523731924238,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
1638,False,"{'a': 0.1, 'e': 0.1943683905943372}",20,8,21.105460735785407,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1639,False,"{'a': 0.1, 'e': 0.1941741193555515}",20,11,17.095395819592305,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1640,False,"{'a': 0.1, 'e': 0.19398004229090138}",20,12,17.148451026912575,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1641,False,"{'a': 0.1, 'e': 0.1937861592063097}",25,8,9.314594583116586,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1642,False,"{'a': 0.1, 'e': 0.1935924699078934}",20,12,-0.6090667341367948,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1643,False,"{'a': 0.1, 'e': 0.19339897420196311}",25,8,10.528032564056346,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1644,False,"{'a': 0.1, 'e': 0.19320567189502316}",20,6,22.658175185407078,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1645,False,"{'a': 0.1, 'e': 0.1930125627937712}",25,13,22.932693061990975,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1646,False,"{'a': 0.1, 'e': 0.1928196467050981}",25,14,5.2007302357735785,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1647,False,"{'a': 0.1, 'e': 0.19262692343608778}",20,16,6.391820495051244,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1648,False,"{'a': 0.1, 'e': 0.19243439279401695}",30,10,-27.20643076489353,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
1649,False,"{'a': 0.1, 'e': 0.19224205458635496}",20,11,-14.005724112487457,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
1650,False,"{'a': 0.1, 'e': 0.19204990862076357}",30,10,34.24547632298453,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1651,False,"{'a': 0.1, 'e': 0.1918579547050968}",30,13,21.869586217357217,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1652,False,"{'a': 0.1, 'e': 0.19166619264740073}",20,16,3.2389794083117707,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1653,False,"{'a': 0.1, 'e': 0.19147462225591327}",20,16,9.69617189117383,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1654,False,"{'a': 0.1, 'e': 0.19128324333906405}",20,15,11.40939952016966,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1655,False,"{'a': 0.1, 'e': 0.19109205570547408}",20,10,13.059097881787563,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1656,False,"{'a': 0.1, 'e': 0.19090105916395575}",25,15,19.898520863816756,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1657,False,"{'a': 0.1, 'e': 0.19071025352351248}",30,13,17.27003053606967,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1658,False,"{'a': 0.1, 'e': 0.19051963859333865}",25,18,13.39302329381943,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1659,False,"{'a': 0.1, 'e': 0.19032921418281928}",20,15,-2.95114395731194,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1660,False,"{'a': 0.1, 'e': 0.19013898010152996}",20,16,7.472066818328597,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1661,False,"{'a': 0.1, 'e': 0.18994893615923658}",20,15,9.325037167144778,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1662,False,"{'a': 0.1, 'e': 0.18975908216589518}",25,18,13.535810067743341,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1663,False,"{'a': 0.1, 'e': 0.18956941793165177}",25,11,12.704909005111709,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1664,False,"{'a': 0.1, 'e': 0.1893799432668421}",25,7,-13.15327682918362,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1665,False,"{'a': 0.1, 'e': 0.18919065798199147}",20,14,12.469672040604,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1666,False,"{'a': 0.1, 'e': 0.18900156188781458}",25,4,20.631989493945884,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1667,False,"{'a': 0.1, 'e': 0.18881265479521533}",30,24,10.826125138865896,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1668,False,"{'a': 0.1, 'e': 0.1886239365152866}",25,17,16.859954256629006,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1669,False,"{'a': 0.1, 'e': 0.18843540685931012}",30,3,30.18718210202043,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1
1670,False,"{'a': 0.1, 'e': 0.1882470656387562}",20,9,14.948481801455529,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1671,False,"{'a': 0.1, 'e': 0.1880589126652836}",25,13,-1.8419734370764096,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1672,False,"{'a': 0.1, 'e': 0.18787094775073934}",20,12,-26.64959819435157,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1673,False,"{'a': 0.1, 'e': 0.18768317070715848}",25,9,17.299357336042846,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
1674,False,"{'a': 0.1, 'e': 0.18749558134676397}",25,11,-20.483128928529975,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1675,False,"{'a': 0.1, 'e': 0.18730817948196643}",20,11,14.821786825321407,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1676,False,"{'a': 0.1, 'e': 0.18712096492536398}",25,3,-33.652612183986726,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 0}",1
1677,False,"{'a': 0.1, 'e': 0.18693393748974205}",20,11,17.02643219771619,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1678,False,"{'a': 0.1, 'e': 0.18674709698807318}",20,7,21.454679890342266,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1679,False,"{'a': 0.1, 'e': 0.18656044323351686}",20,12,17.75752387351183,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1680,False,"{'a': 0.1, 'e': 0.18637397603941933}",25,16,-7.125482946866836,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
1681,False,"{'a': 0.1, 'e': 0.18618769521931336}",30,19,-6.996105154377288,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1682,False,"{'a': 0.1, 'e': 0.18600160058691814}",20,7,-1.4143817515709614,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1683,False,"{'a': 0.1, 'e': 0.185815691956139}",35,23,6.8136456976707835,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1684,False,"{'a': 0.1, 'e': 0.1856299691410673}",20,12,-35.74387717120586,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
1685,False,"{'a': 0.1, 'e': 0.1854444319559802}",20,9,9.652611451271465,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1686,False,"{'a': 0.1, 'e': 0.18525908021534052}",20,14,11.028545538750624,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1687,False,"{'a': 0.1, 'e': 0.1850739137337965}",25,11,25.22036760600438,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1688,False,"{'a': 0.1, 'e': 0.18488893232618164}",25,4,18.84902585113376,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1689,False,"{'a': 0.1, 'e': 0.18470413580751452}",25,0,25.468975789377918,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1690,False,"{'a': 0.1, 'e': 0.1845195239929986}",25,11,26.529514334565913,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1691,False,"{'a': 0.1, 'e': 0.18433509669802203}",20,0,31.355846318955,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1692,False,"{'a': 0.1, 'e': 0.18415085373815754}",25,14,20.31114687484142,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1693,False,"{'a': 0.1, 'e': 0.18396679492916213}",20,14,10.645063592631512,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1694,False,"{'a': 0.1, 'e': 0.18378292008697697}",25,15,21.805165583680797,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1695,False,"{'a': 0.1, 'e': 0.1835992290277272}",35,23,24.155760162322764,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1696,False,"{'a': 0.1, 'e': 0.1834157215677218}",20,3,10.289496223546669,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1697,False,"{'a': 0.1, 'e': 0.18323239752345322}",20,8,-30.083859810306905,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1698,False,"{'a': 0.1, 'e': 0.18304925671159744}",25,19,10.632891573251394,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1699,False,"{'a': 0.1, 'e': 0.18286629894901363}",20,12,18.07962827888617,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1700,False,"{'a': 0.1, 'e': 0.182683524052744}",20,14,12.07639765182858,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1701,False,"{'a': 0.1, 'e': 0.18250093184001365}",20,7,19.623774716708176,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1702,False,"{'a': 0.1, 'e': 0.18231852212823033}",25,19,5.402603060261651,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1703,False,"{'a': 0.1, 'e': 0.18213629473498433}",20,10,8.394723476006721,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1704,False,"{'a': 0.1, 'e': 0.18195424947804825}",25,4,35.4935037941724,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1705,False,"{'a': 0.1, 'e': 0.18177238617537683}",20,8,24.39493873882107,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1706,False,"{'a': 0.1, 'e': 0.1815907046451067}",30,16,2.757568605502258,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1707,False,"{'a': 0.1, 'e': 0.18140920470555638}",25,7,9.702419712569872,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1708,False,"{'a': 0.1, 'e': 0.18122788617522587}",25,16,18.31756302445022,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1709,False,"{'a': 0.1, 'e': 0.18104674887279665}",25,8,-7.481335809779548,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
1710,False,"{'a': 0.1, 'e': 0.18086579261713137}",20,2,-5.850279607414918,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1711,False,"{'a': 0.1, 'e': 0.1806850172272738}",25,1,35.62236349202918,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1712,False,"{'a': 0.1, 'e': 0.1805044225224485}",20,11,14.06293102247435,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1713,False,"{'a': 0.1, 'e': 0.18032400832206077}",20,16,5.541154602162844,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1714,False,"{'a': 0.1, 'e': 0.1801437744456964}",20,7,-17.1017066165469,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1715,False,"{'a': 0.1, 'e': 0.17996372071312147}",20,11,3.3077058452913115,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1716,False,"{'a': 0.1, 'e': 0.17978384694428226}",20,6,12.743775994788608,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1717,False,"{'a': 0.1, 'e': 0.17960415295930496}",20,16,7.41256881981079,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1718,False,"{'a': 0.1, 'e': 0.17942463857849558}",20,14,11.270206883891412,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1719,False,"{'a': 0.1, 'e': 0.17924530362233976}",25,19,12.318900243018218,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1720,False,"{'a': 0.1, 'e': 0.1790661479115025}",25,16,17.187795686005455,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1721,False,"{'a': 0.1, 'e': 0.17888717126682804}",30,22,1.9228633444747611,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1722,False,"{'a': 0.1, 'e': 0.17870837350933977}",30,17,10.169503012349281,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
1723,False,"{'a': 0.1, 'e': 0.17852975446023991}",20,13,11.513844485070287,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1724,False,"{'a': 0.1, 'e': 0.1783513139409094}",20,10,-41.83136633246961,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
1725,False,"{'a': 0.1, 'e': 0.17817305177290765}",30,22,16.24606757228605,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1726,False,"{'a': 0.1, 'e': 0.17799496777797255}",25,14,5.887859773126295,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
1727,False,"{'a': 0.1, 'e': 0.17781706177802006}",25,11,25.163894747919933,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1728,False,"{'a': 0.1, 'e': 0.17763933359514417}",20,16,8.66662410967802,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1729,False,"{'a': 0.1, 'e': 0.17746178305161667}",35,26,4.029237145823453,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1730,False,"{'a': 0.1, 'e': 0.177284409969887}",25,6,-7.894188226129204,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
1731,False,"{'a': 0.1, 'e': 0.1771072141725821}",20,1,18.34532219691496,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
1732,False,"{'a': 0.1, 'e': 0.17693019548250613}",30,20,17.220007117145734,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1733,False,"{'a': 0.1, 'e': 0.17675335372264037}",30,16,22.697737413089747,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1734,False,"{'a': 0.1, 'e': 0.17657668871614307}",20,15,5.118685219183858,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1735,False,"{'a': 0.1, 'e': 0.1764002002863492}",25,16,4.551048978306419,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1736,False,"{'a': 0.1, 'e': 0.17622388825677032}",20,14,12.660602436505847,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1737,False,"{'a': 0.1, 'e': 0.17604775245109439}",20,6,17.258138174471018,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1738,False,"{'a': 0.1, 'e': 0.17587179269318556}",20,16,6.624889956614995,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1739,False,"{'a': 0.1, 'e': 0.17569600880708408}",25,15,12.741796743532921,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1740,False,"{'a': 0.1, 'e': 0.17552040061700605}",25,17,18.404132185417073,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1741,False,"{'a': 0.1, 'e': 0.17534496794734328}",20,8,-20.360738142203243,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1742,False,"{'a': 0.1, 'e': 0.17516971062266307}",30,22,-25.059065132717265,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1743,False,"{'a': 0.1, 'e': 0.17499462846770805}",30,16,14.755121057966305,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1744,False,"{'a': 0.1, 'e': 0.1748197213073961}",20,15,9.852227502347993,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1745,False,"{'a': 0.1, 'e': 0.17464498896682001}",20,11,18.390571121152764,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1746,False,"{'a': 0.1, 'e': 0.17447043127124745}",20,11,5.684781979803359,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1747,False,"{'a': 0.1, 'e': 0.1742960480461207}",25,15,17.111926692272146,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1748,False,"{'a': 0.1, 'e': 0.17412183911705653}",25,17,12.536647075580197,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1749,False,"{'a': 0.1, 'e': 0.173947804309846}",30,22,11.714465778098194,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1750,False,"{'a': 0.1, 'e': 0.17377394345045424}",20,7,-18.577150425459724,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1751,False,"{'a': 0.1, 'e': 0.17360025636502044}",30,20,20.114361412215594,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1752,False,"{'a': 0.1, 'e': 0.17342674287985746}",25,3,24.22692251099186,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1753,False,"{'a': 0.1, 'e': 0.17325340282145182}",30,16,-0.17215847511946958,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1754,False,"{'a': 0.1, 'e': 0.17308023601646344}",20,2,18.965952646742558,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1755,False,"{'a': 0.1, 'e': 0.1729072422917255}",25,10,18.35316492060077,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1756,False,"{'a': 0.1, 'e': 0.17273442147424425}",25,8,-32.56024607721176,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1757,False,"{'a': 0.1, 'e': 0.17256177339119888}",25,9,-3.3309176434714862,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
1758,False,"{'a': 0.1, 'e': 0.17238929786994128}",25,11,4.887390754215624,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1759,False,"{'a': 0.1, 'e': 0.17221699473799593}",30,5,23.37613521312361,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
1760,False,"{'a': 0.1, 'e': 0.17204486382305964}",25,1,23.0386225699123,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
1761,False,"{'a': 0.1, 'e': 0.17187290495300153}",20,0,16.07482509505002,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
1762,False,"{'a': 0.1, 'e': 0.17170111795586268}",20,3,-6.935339101596748,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1763,False,"{'a': 0.1, 'e': 0.17152950265985611}",20,14,1.4804686687845328,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1764,False,"{'a': 0.1, 'e': 0.1713580588933665}",20,7,6.232928182523977,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1765,False,"{'a': 0.1, 'e': 0.17118678648495006}",30,20,16.547569418333577,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1766,False,"{'a': 0.1, 'e': 0.17101568526333435}",20,15,10.745293147200947,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1767,False,"{'a': 0.1, 'e': 0.17084475505741817}",25,15,7.781815821268694,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1768,False,"{'a': 0.1, 'e': 0.17067399569627129}",20,16,5.969540813330963,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1769,False,"{'a': 0.1, 'e': 0.1705034070091343}",30,8,29.138090164549414,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1770,False,"{'a': 0.1, 'e': 0.17033298882541856}",35,8,6.775945273343983,"{0: 24, 1: 1, 2: 1, 3: 1, 4: 0}",1
1771,False,"{'a': 0.1, 'e': 0.17016274097470582}",20,6,19.684540151983672,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1772,False,"{'a': 0.1, 'e': 0.16999266328674825}",25,12,-61.153441439947166,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
1773,False,"{'a': 0.1, 'e': 0.16982275559146812}",20,14,0.5737237531374526,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1774,False,"{'a': 0.1, 'e': 0.16965301771895774}",25,17,5.879897419172437,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
